"","gs","gene","Gene.stable.ID","Gene.stable.ID.1","HGNC.symbol","mouse"
"304","Fibroblast","UAP1","ENSMUSG00000026670","ENSG00000117143","UAP1","Uap1"
"305","Fibroblast","RNF24","ENSMUSG00000048911","ENSG00000101236","RNF24","Rnf24"
"306","Fibroblast","UBE2E2","ENSMUSG00000058317","ENSG00000182247","UBE2E2","Ube2e2"
"308","Fibroblast","LRFN5","ENSMUSG00000035653","ENSG00000165379","LRFN5","Lrfn5"
"309","Fibroblast","KCNK2","ENSMUSG00000037624","ENSG00000082482","KCNK2","Kcnk2"
"310","Fibroblast","GOLIM4","ENSMUSG00000034109","ENSG00000173905","GOLIM4","Golim4"
"311","Fibroblast","FBN2","ENSMUSG00000024598","ENSG00000138829","FBN2","Fbn2"
"312","Fibroblast","GSE1","ENSMUSG00000031822","ENSG00000131149","GSE1","Gse1"
"313","Fibroblast","IL18","ENSMUSG00000039217","ENSG00000150782","IL18","Il18"
"314","Fibroblast","NALCN","ENSMUSG00000000197","ENSG00000102452","NALCN","Nalcn"
"315","Fibroblast","RASAL2","ENSMUSG00000070565","ENSG00000075391","RASAL2","Rasal2"
"316","Fibroblast","SPOCK1","ENSMUSG00000056222","ENSG00000152377","SPOCK1","Spock1"
"317","Fibroblast","PPFIA2","ENSMUSG00000053825","ENSG00000139220","PPFIA2","Ppfia2"
"318","Fibroblast","PWWP3B","ENSMUSG00000042515","ENSG00000157502","PWWP3B","Pwwp3b"
"319","Fibroblast","GSN","ENSMUSG00000026879","ENSG00000148180","GSN","Gsn"
"320","Fibroblast","GXYLT2","ENSMUSG00000030074","ENSG00000172986","GXYLT2","Gxylt2"
"321","Fibroblast","JAK2","ENSMUSG00000024789","ENSG00000096968","JAK2","Jak2"
"322","Fibroblast","LRP4","ENSMUSG00000027253","ENSG00000134569","LRP4","Lrp4"
"324","Fibroblast","FARP1","ENSMUSG00000025555","ENSG00000152767","FARP1","Farp1"
"326","Fibroblast","FAM162B","ENSMUSG00000019909","ENSG00000183807","FAM162B","Fam162b"
"327","Fibroblast","FMO2","ENSMUSG00000040170","ENSG00000094963","FMO2","Fmo2"
"329","Fibroblast","TBC1D16","ENSMUSG00000039976","ENSG00000167291","TBC1D16","Tbc1d16"
"330","Fibroblast","ZNF423","ENSMUSG00000045333","ENSG00000102935","ZNF423","Zfp423"
"331","Fibroblast","UNC5C","ENSMUSG00000059921","ENSG00000182168","UNC5C","Unc5c"
"332","Fibroblast","AGBL4","ENSMUSG00000061298","ENSG00000186094","AGBL4","Agbl4"
"335","Fibroblast","CFAP69","ENSMUSG00000040473","ENSG00000105792","CFAP69","Cfap69"
"336","Fibroblast","ABO","ENSMUSG00000015787","ENSG00000175164","ABO","Abo"
"337","Fibroblast","DNMBP","ENSMUSG00000025195","ENSG00000107554","DNMBP","Dnmbp"
"338","Fibroblast","ZEB1","ENSMUSG00000024238","ENSG00000148516","ZEB1","Zeb1"
"340","Fibroblast","FOSL2","ENSMUSG00000029135","ENSG00000075426","FOSL2","Fosl2"
"341","Fibroblast","REPS2","ENSMUSG00000040855","ENSG00000169891","REPS2","Reps2"
"342","Fibroblast","CCN1","ENSMUSG00000028195","ENSG00000142871","CCN1","Ccn1"
"343","Fibroblast","ANPEP","ENSMUSG00000039062","ENSG00000166825","ANPEP","Anpep"
"344","Fibroblast","GADD45B","ENSMUSG00000015312","ENSG00000099860","GADD45B","Gadd45b"
"346","Fibroblast","CCDC3","ENSMUSG00000026676","ENSG00000151468","CCDC3","Ccdc3"
"348","Fibroblast","EVC2","ENSMUSG00000050248","ENSG00000173040","EVC2","Evc2"
"349","Fibroblast","GFRA1","ENSMUSG00000025089","ENSG00000151892","GFRA1","Gfra1"
"350","Fibroblast","PDLIM7","ENSMUSG00000021493","ENSG00000196923","PDLIM7","Pdlim7"
"352","Fibroblast","C7","ENSMUSG00000079105","ENSG00000112936","C7","C7"
"353","Fibroblast","CDO1","ENSMUSG00000033022","ENSG00000129596","CDO1","Cdo1"
"354","Fibroblast","FHL2","ENSMUSG00000008136","ENSG00000115641","FHL2","Fhl2"
"356","Fibroblast","MGP","ENSMUSG00000030218","ENSG00000111341","MGP","Mgp"
"357","Fibroblast","CMTM8","ENSMUSG00000041012","ENSG00000170293","CMTM8","Cmtm8"
"358","Fibroblast","EFEMP1","ENSMUSG00000020467","ENSG00000115380","EFEMP1","Efemp1"
"359","Fibroblast","ABCA9","ENSMUSG00000041797","ENSG00000154258","ABCA9","Abca9"
"360","Fibroblast","BTG2","ENSMUSG00000020423","ENSG00000159388","BTG2","Btg2"
"361","Fibroblast","RABGAP1L","ENSMUSG00000026721","ENSG00000152061","RABGAP1L","Rabgap1l"
"362","Fibroblast","AEBP1","ENSMUSG00000020473","ENSG00000106624","AEBP1","Aebp1"
"363","Fibroblast","TSPAN4","ENSMUSG00000025511","ENSG00000214063","TSPAN4","Tspan4"
"365","Fibroblast","HOXA3","ENSMUSG00000079560","ENSG00000105997","HOXA3","Hoxa3"
"366","Fibroblast","GGT5","ENSMUSG00000006344","ENSG00000099998","GGT5","Ggt5"
"367","Fibroblast","PI16","ENSMUSG00000024011","ENSG00000164530","PI16","Pi16"
"368","Fibroblast","NSMF","ENSMUSG00000006476","ENSG00000165802","NSMF","Nsmf"
"369","Fibroblast","ADAMTS2","ENSMUSG00000036545","ENSG00000087116","ADAMTS2","Adamts2"
"370","Fibroblast","ADCY5","ENSMUSG00000022840","ENSG00000173175","ADCY5","Adcy5"
"371","Fibroblast","APBB2","ENSMUSG00000029207","ENSG00000163697","APBB2","Apbb2"
"372","Fibroblast","NTN1","ENSMUSG00000020902","ENSG00000065320","NTN1","Ntn1"
"373","Fibroblast","HMCN1","ENSMUSG00000066842","ENSG00000143341","HMCN1","Hmcn1"
"374","Fibroblast","TMEM132C","ENSMUSG00000034324","ENSG00000181234","TMEM132C","Tmem132c"
"376","Fibroblast","NTN4","ENSMUSG00000020019","ENSG00000074527","NTN4","Ntn4"
"377","Fibroblast","ANGPTL7","ENSMUSG00000028989","ENSG00000171819","ANGPTL7","Angptl7"
"378","Fibroblast","SEMA3A","ENSMUSG00000028883","ENSG00000075213","SEMA3A","Sema3a"
"379","Fibroblast","COL15A1","ENSMUSG00000028339","ENSG00000204291","COL15A1","Col15a1"
"380","Fibroblast","WDR86","ENSMUSG00000055235","ENSG00000187260","WDR86","Wdr86"
"381","Fibroblast","CCN2","ENSMUSG00000019997","ENSG00000118523","CCN2","Ccn2"
"382","Fibroblast","PAX9","ENSMUSG00000001497","ENSG00000198807","PAX9","Pax9"
"383","Fibroblast","TJP2","ENSMUSG00000024812","ENSG00000119139","TJP2","Tjp2"
"386","Fibroblast","MAN1C1","ENSMUSG00000037306","ENSG00000117643","MAN1C1","Man1c1"
"387","Fibroblast","OSR2","ENSMUSG00000022330","ENSG00000164920","OSR2","Osr2"
"388","Fibroblast","EFHD1","ENSMUSG00000026255","ENSG00000115468","EFHD1","Efhd1"
"389","Fibroblast","MBNL1","ENSMUSG00000027763","ENSG00000152601","MBNL1","Mbnl1"
"390","Fibroblast","SRPX","ENSMUSG00000090084","ENSG00000101955","SRPX","Srpx"
"391","Fibroblast","TNC","ENSMUSG00000028364","ENSG00000041982","TNC","Tnc"
"393","Fibroblast","STK3","ENSMUSG00000022329","ENSG00000104375","STK3","Stk3"
"394","Fibroblast","NEXN","ENSMUSG00000039103","ENSG00000162614","NEXN","Nexn"
"395","Fibroblast","CGNL1","ENSMUSG00000032232","ENSG00000128849","CGNL1","Cgnl1"
"396","Fibroblast","SLC16A7","ENSMUSG00000020102","ENSG00000118596","SLC16A7","Slc16a7"
"397","Fibroblast","SULF1","ENSMUSG00000016918","ENSG00000137573","SULF1","Sulf1"
"398","Fibroblast","HLF","ENSMUSG00000003949","ENSG00000108924","HLF","Hlf"
"400","Fibroblast","IMMP2L","ENSMUSG00000056899","ENSG00000184903","IMMP2L","Immp2l"
"401","Fibroblast","FOXD1","ENSMUSG00000078302","ENSG00000251493","FOXD1","Foxd1"
"402","Fibroblast","RIPOR2","ENSMUSG00000036006","ENSG00000111913","RIPOR2","Ripor2"
"405","Fibroblast","WNT5B","ENSMUSG00000030170","ENSG00000111186","WNT5B","Wnt5b"
"406","Fibroblast","PLOD1","ENSMUSG00000019055","ENSG00000083444","PLOD1","Plod1"
"407","Fibroblast","FHL1","ENSMUSG00000050035","ENSG00000022267","FHL1","Fhl4"
"408","Fibroblast","BMPER","ENSMUSG00000031963","ENSG00000164619","BMPER","Bmper"
"409","Fibroblast","TWIST1","ENSMUSG00000035799","ENSG00000122691","TWIST1","Twist1"
"411","Fibroblast","NFATC4","ENSMUSG00000023411","ENSG00000100968","NFATC4","Nfatc4"
"413","Fibroblast","HRH1","ENSMUSG00000053004","ENSG00000196639","HRH1","Hrh1"
"414","Fibroblast","PROSER2","ENSMUSG00000045319","ENSG00000148426","PROSER2","Proser2"
"416","Fibroblast","LHFPL6","ENSMUSG00000048332","ENSG00000183722","LHFPL6","Lhfp"
"418","Fibroblast","MICAL2","ENSMUSG00000038244","ENSG00000133816","MICAL2","Mical2"
"419","Fibroblast","THSD7B","ENSMUSG00000042581","ENSG00000144229","THSD7B","Thsd7b"
"421","Fibroblast","SYNJ2","ENSMUSG00000023805","ENSG00000078269","SYNJ2","Synj2"
"422","Fibroblast","EYA1","ENSMUSG00000025932","ENSG00000104313","EYA1","Eya1"
"424","Fibroblast","PLXDC1","ENSMUSG00000017417","ENSG00000161381","PLXDC1","Plxdc1"
"425","Fibroblast","OMD","ENSMUSG00000048368","ENSG00000127083","OMD","Omd"
"426","Fibroblast","GLI1","ENSMUSG00000025407","ENSG00000111087","GLI1","Gli1"
"427","Fibroblast","PAMR1","ENSMUSG00000027188","ENSG00000149090","PAMR1","Pamr1"
"428","Fibroblast","ENPP6","ENSMUSG00000038173","ENSG00000164303","ENPP6","Enpp6"
"430","Fibroblast","MEDAG","ENSMUSG00000029659","ENSG00000102802","MEDAG","Medag"
"432","Fibroblast","PPL","ENSMUSG00000039457","ENSG00000118898","PPL","Ppl"
"433","Fibroblast","HECW1","ENSMUSG00000021301","ENSG00000002746","HECW1","Hecw1"
"434","Fibroblast","CYP4F12","ENSMUSG00000063929","ENSG00000186204","CYP4F12","Cyp4a32"
"435","Fibroblast","CYP4F11","ENSMUSG00000063929","ENSG00000171903","CYP4F11","Cyp4a32"
"436","Fibroblast","CYP4A11","ENSMUSG00000063929","ENSG00000187048","CYP4A11","Cyp4a32"
"437","Fibroblast","CYP4A22","ENSMUSG00000063929","ENSG00000162365","CYP4A22","Cyp4a32"
"438","Fibroblast","SCARA3","ENSMUSG00000034463","ENSG00000168077","SCARA3","Scara3"
"439","Fibroblast","VSTM4","ENSMUSG00000050666","ENSG00000165633","VSTM4","Vstm4"
"440","Fibroblast","SPTBN1","ENSMUSG00000020315","ENSG00000115306","SPTBN1","Sptbn1"
"441","Fibroblast","ALDH1A3","ENSMUSG00000015134","ENSG00000184254","ALDH1A3","Aldh1a3"
"442","Fibroblast","TSKU","ENSMUSG00000049580","ENSG00000182704","TSKU","Tsku"
"445","Fibroblast","FGF10","ENSMUSG00000021732","ENSG00000070193","FGF10","Fgf10"
"446","Fibroblast","CNTN3","ENSMUSG00000030075","ENSG00000113805","CNTN3","Cntn3"
"448","Fibroblast","CFD","ENSMUSG00000061780","ENSG00000197766","CFD","Cfd"
"450","Fibroblast","MKLN1","ENSMUSG00000025609","ENSG00000128585","MKLN1","Mkln1"
"451","Fibroblast","ITGA11","ENSMUSG00000032243","ENSG00000137809","ITGA11","Itga11"
"452","Fibroblast","FOXC2","ENSMUSG00000046714","ENSG00000176692","FOXC2","Foxc2"
"453","Fibroblast","MUC1","ENSMUSG00000042784","ENSG00000185499","MUC1","Muc1"
"454","Fibroblast","RFX8","ENSMUSG00000057173","ENSG00000196460","RFX8","Rfx8"
"455","Fibroblast","KLRG2","ENSMUSG00000071537","ENSG00000188883","KLRG2","Klrg2"
"456","Fibroblast","LUM","ENSMUSG00000036446","ENSG00000139329","LUM","Lum"
"457","Fibroblast","FOXD2","ENSMUSG00000055210","ENSG00000186564","FOXD2","Foxd2"
"458","Fibroblast","SELENBP1","ENSMUSG00000068874","ENSG00000143416","SELENBP1","Selenbp1"
"459","Fibroblast","PODNL1","ENSMUSG00000012889","ENSG00000132000","PODNL1","Podnl1"
"461","Fibroblast","FGFR2","ENSMUSG00000030849","ENSG00000066468","FGFR2","Fgfr2"
"462","Fibroblast","PLA2G2A","ENSMUSG00000058908","ENSG00000188257","PLA2G2A","Pla2g2a"
"463","Fibroblast","ZIC4","ENSMUSG00000036972","ENSG00000174963","ZIC4","Zic4"
"464","Fibroblast","LPP","ENSMUSG00000033306","ENSG00000145012","LPP","Lpp"
"466","Fibroblast","FMO1","ENSMUSG00000040181","ENSG00000010932","FMO1","Fmo1"
"469","Fibroblast","PRG4","ENSMUSG00000006014","ENSG00000116690","PRG4","Prg4"
"470","Fibroblast","AUTS2","ENSMUSG00000029673","ENSG00000158321","AUTS2","Auts2"
"472","Fibroblast","SLPI","ENSMUSG00000017002","ENSG00000124107","SLPI","Slpi"
"475","Fibroblast","MAML2","ENSMUSG00000031925","ENSG00000184384","MAML2","Maml2"
"476","Fibroblast","ALKAL2","ENSMUSG00000054204","ENSG00000189292","ALKAL2","Alkal2"
"477","Fibroblast","DAAM1","ENSMUSG00000034574","ENSG00000100592","DAAM1","Daam1"
"478","Fibroblast","FOXC1","ENSMUSG00000050295","ENSG00000054598","FOXC1","Foxc1"
"479","Fibroblast","TRPC1","ENSMUSG00000032839","ENSG00000144935","TRPC1","Trpc1"
"481","Fibroblast","VPS13B","ENSMUSG00000037646","ENSG00000132549","VPS13B","Vps13b"
"482","Fibroblast","TACC1","ENSMUSG00000065954","ENSG00000147526","TACC1","Tacc1"
"483","Fibroblast","MAPK10","ENSMUSG00000046709","ENSG00000109339","MAPK10","Mapk10"
"485","Fibroblast","SYNPO2","ENSMUSG00000050315","ENSG00000172403","SYNPO2","Synpo2"
"488","Fibroblast","IGFBP5","ENSMUSG00000026185","ENSG00000115461","IGFBP5","Igfbp5"
"489","Fibroblast","PGR","ENSMUSG00000031870","ENSG00000082175","PGR","Pgr"
"490","Fibroblast","KANSL1L","ENSMUSG00000026004","ENSG00000144445","KANSL1L","Kansl1l"
"491","Fibroblast","C8orf34","ENSMUSG00000057715","ENSG00000165084","C8orf34","A830018L16Rik"
"492","Fibroblast","FSTL1","ENSMUSG00000022816","ENSG00000163430","FSTL1","Fstl1"
"493","Fibroblast","PHACTR2","ENSMUSG00000062866","ENSG00000112419","PHACTR2","Phactr2"
"494","Fibroblast","COLGALT2","ENSMUSG00000032649","ENSG00000198756","COLGALT2","Colgalt2"
"495","Fibroblast","KLF9","ENSMUSG00000033863","ENSG00000119138","KLF9","Klf9"
"496","Fibroblast","ELN","ENSMUSG00000029675","ENSG00000049540","ELN","Eln"
"497","Fibroblast","ZFP36L1","ENSMUSG00000021127","ENSG00000185650","ZFP36L1","Zfp36l1"
"498","Fibroblast","MINDY4","ENSMUSG00000038022","ENSG00000106125","MINDY4","Mindy4"
"500","Fibroblast","BMP1","ENSMUSG00000022098","ENSG00000168487","BMP1","Bmp1"
"501","Fibroblast","COL4A2","ENSMUSG00000031503","ENSG00000134871","COL4A2","Col4a2"
"502","Fibroblast","DTWD1","ENSMUSG00000023330","ENSG00000104047","DTWD1","Dtwd1"
"503","Fibroblast","LMO7","ENSMUSG00000033060","ENSG00000136153","LMO7","Lmo7"
"504","Fibroblast","LRRIQ1","ENSMUSG00000019892","ENSG00000133640","LRRIQ1","Lrriq1"
"505","Fibroblast","TSHZ2","ENSMUSG00000047907","ENSG00000182463","TSHZ2","Tshz2"
"506","Fibroblast","SH3PXD2A","ENSMUSG00000053617","ENSG00000107957","SH3PXD2A","Sh3pxd2a"
"507","Fibroblast","CHD3","ENSMUSG00000018474","ENSG00000170004","CHD3","Chd3"
"508","Fibroblast","ADAMTSL5","ENSMUSG00000043822","ENSG00000185761","ADAMTSL5","Adamtsl5"
"509","Fibroblast","ADK","ENSMUSG00000039197","ENSG00000156110","ADK","Adk"
"510","Fibroblast","CHRDL1","ENSMUSG00000031283","ENSG00000101938","CHRDL1","Chrdl1"
"511","Fibroblast","FRMD4B","ENSMUSG00000030064","ENSG00000114541","FRMD4B","Frmd4b"
"512","Fibroblast","ERRFI1","ENSMUSG00000028967","ENSG00000116285","ERRFI1","Errfi1"
"513","Fibroblast","GLT8D2","ENSMUSG00000020251","ENSG00000120820","GLT8D2","Glt8d2"
"514","Fibroblast","B4GALT1","ENSMUSG00000028413","ENSG00000086062","B4GALT1","B4galt1"
"516","Fibroblast","NT5E","ENSMUSG00000032420","ENSG00000135318","NT5E","Nt5e"
"518","Fibroblast","ABTB2","ENSMUSG00000032724","ENSG00000166016","ABTB2","Abtb2"
"519","Fibroblast","RASD1","ENSMUSG00000049892","ENSG00000108551","RASD1","Rasd1"
"520","Fibroblast","SLC6A1","ENSMUSG00000030310","ENSG00000157103","SLC6A1","Slc6a1"
"521","Fibroblast","NUAK1","ENSMUSG00000020032","ENSG00000074590","NUAK1","Nuak1"
"522","Fibroblast","RGMA","ENSMUSG00000070509","ENSG00000182175","RGMA","Rgma"
"523","Fibroblast","SHISA3","ENSMUSG00000050010","ENSG00000178343","SHISA3","Shisa3"
"524","Fibroblast","IGF1","ENSMUSG00000020053","ENSG00000017427","IGF1","Igf1"
"525","Fibroblast","EPB41L1","ENSMUSG00000027624","ENSG00000088367","EPB41L1","Epb41l1"
"527","Fibroblast","NUMBL","ENSMUSG00000063160","ENSG00000105245","NUMBL","Numbl"
"529","Fibroblast","TMEM200A","ENSMUSG00000049420","ENSG00000164484","TMEM200A","Tmem200a"
"530","Fibroblast","DDR2","ENSMUSG00000026674","ENSG00000162733","DDR2","Ddr2"
"531","Fibroblast","ADAMTSL4","ENSMUSG00000015850","ENSG00000143382","ADAMTSL4","Adamtsl4"
"532","Fibroblast","GMPR","ENSMUSG00000000253","ENSG00000137198","GMPR","Gmpr"
"533","Fibroblast","SNX25","ENSMUSG00000038291","ENSG00000109762","SNX25","Snx25"
"534","Fibroblast","COL6A1","ENSMUSG00000001119","ENSG00000142156","COL6A1","Col6a1"
"535","Fibroblast","KANK2","ENSMUSG00000032194","ENSG00000197256","KANK2","Kank2"
"536","Fibroblast","ADAMTS15","ENSMUSG00000033453","ENSG00000166106","ADAMTS15","Adamts15"
"537","Fibroblast","DAB2","ENSMUSG00000022150","ENSG00000153071","DAB2","Dab2"
"538","Fibroblast","KLF2","ENSMUSG00000055148","ENSG00000127528","KLF2","Klf2"
"539","Fibroblast","ARHGAP6","ENSMUSG00000031355","ENSG00000047648","ARHGAP6","Arhgap6"
"542","Fibroblast","SMARCA1","ENSMUSG00000031099","ENSG00000102038","SMARCA1","Smarca1"
"543","Fibroblast","NLGN1","ENSMUSG00000063887","ENSG00000169760","NLGN1","Nlgn1"
"544","Fibroblast","ROBO1","ENSMUSG00000022883","ENSG00000169855","ROBO1","Robo1"
"545","Fibroblast","SLC10A6","ENSMUSG00000029321","ENSG00000145283","SLC10A6","Slc10a6"
"546","Fibroblast","SLC1A1","ENSMUSG00000024935","ENSG00000106688","SLC1A1","Slc1a1"
"548","Fibroblast","RBFOX2","ENSMUSG00000033565","ENSG00000100320","RBFOX2","Rbfox2"
"549","Fibroblast","SEC31A","ENSMUSG00000035325","ENSG00000138674","SEC31A","Sec31a"
"551","Fibroblast","PTH1R","ENSMUSG00000032492","ENSG00000160801","PTH1R","Pth1r"
"553","Fibroblast","NTRK3","ENSMUSG00000059146","ENSG00000140538","NTRK3","Ntrk3"
"554","Fibroblast","ADAM12","ENSMUSG00000054555","ENSG00000148848","ADAM12","Adam12"
"555","Fibroblast","ANKRD33B","ENSMUSG00000022237","ENSG00000164236","ANKRD33B","Ankrd33b"
"557","Fibroblast","ATP9A","ENSMUSG00000027546","ENSG00000054793","ATP9A","Atp9a"
"559","Fibroblast","CORO6","ENSMUSG00000020836","ENSG00000167549","CORO6","Coro6"
"560","Fibroblast","NCOR2","ENSMUSG00000029478","ENSG00000196498","NCOR2","Ncor2"
"561","Fibroblast","SFRP4","ENSMUSG00000021319","ENSG00000106483","SFRP4","Sfrp4"
"562","Fibroblast","FAM107A","ENSMUSG00000021750","ENSG00000168309","FAM107A","Fam107a"
"563","Fibroblast","PHLDB2","ENSMUSG00000033149","ENSG00000144824","PHLDB2","Phldb2"
"564","Fibroblast","NBEAL1","ENSMUSG00000073664","ENSG00000144426","NBEAL1","Nbeal1"
"565","Fibroblast","RNF212","ENSMUSG00000055385","ENSG00000178222","RNF212","Rnf212"
"566","Fibroblast","ASAP3","ENSMUSG00000036995","ENSG00000088280","ASAP3","Asap3"
"567","Fibroblast","RPH3AL","ENSMUSG00000020847","ENSG00000181031","RPH3AL","Rph3al"
"568","Fibroblast","CAVIN1","ENSMUSG00000004044","ENSG00000177469","CAVIN1","Cavin1"
"569","Fibroblast","TRIB2","ENSMUSG00000020601","ENSG00000071575","TRIB2","Trib2"
"570","Fibroblast","PTPN5","ENSMUSG00000030854","ENSG00000110786","PTPN5","Ptpn5"
"572","Fibroblast","MME","ENSMUSG00000027820","ENSG00000196549","MME","Mme"
"573","Fibroblast","LONRF1","ENSMUSG00000039633","ENSG00000154359","LONRF1","Lonrf1"
"574","Fibroblast","NISCH","ENSMUSG00000021910","ENSG00000010322","NISCH","Nisch"
"575","Fibroblast","FOXO1","ENSMUSG00000044167","ENSG00000150907","FOXO1","Foxo1"
"576","Fibroblast","PRDM6","ENSMUSG00000069378","ENSG00000061455","PRDM6","Prdm6"
"577","Fibroblast","MRAS","ENSMUSG00000032470","ENSG00000158186","MRAS","Mras"
"578","Fibroblast","CYP4F3","ENSMUSG00000003484","ENSG00000186529","CYP4F3","Cyp4f18"
"580","Fibroblast","KCNG3","ENSMUSG00000045053","ENSG00000171126","KCNG3","Kcng3"
"581","Fibroblast","JAK1","ENSMUSG00000028530","ENSG00000162434","JAK1","Jak1"
"582","Fibroblast","PDE7A","ENSMUSG00000069094","ENSG00000205268","PDE7A","Pde7a"
"583","Fibroblast","SLC25A43","ENSMUSG00000037636","ENSG00000077713","SLC25A43","Slc25a43"
"584","Fibroblast","GBE1","ENSMUSG00000022707","ENSG00000114480","GBE1","Gbe1"
"585","Fibroblast","POU6F2","ENSMUSG00000009734","ENSG00000106536","POU6F2","Pou6f2"
"586","Fibroblast","MAOA","ENSMUSG00000025037","ENSG00000189221","MAOA","Maoa"
"587","Fibroblast","SEC16B","ENSMUSG00000026589","ENSG00000120341","SEC16B","Sec16b"
"588","Fibroblast","NPNT","ENSMUSG00000040998","ENSG00000168743","NPNT","Npnt"
"589","Fibroblast","ADGRL2","ENSMUSG00000028184","ENSG00000117114","ADGRL2","Adgrl2"
"590","Fibroblast","FGD5","ENSMUSG00000034037","ENSG00000154783","FGD5","Fgd5"
"591","Fibroblast","DCAF6","ENSMUSG00000026571","ENSG00000143164","DCAF6","Dcaf6"
"592","Fibroblast","CNN2","ENSMUSG00000004665","ENSG00000064666","CNN2","Cnn2"
"593","Fibroblast","FAS","ENSMUSG00000024778","ENSG00000026103","FAS","Fas"
"594","Fibroblast","DNM1","ENSMUSG00000026825","ENSG00000106976","DNM1","Dnm1"
"595","Fibroblast","INHBA","ENSMUSG00000041324","ENSG00000122641","INHBA","Inhba"
"596","Fibroblast","NPAS2","ENSMUSG00000026077","ENSG00000170485","NPAS2","Npas2"
"598","Fibroblast","C3","ENSMUSG00000024164","ENSG00000125730","C3","C3"
"599","Fibroblast","NBL1","ENSMUSG00000041120","ENSG00000158747","NBL1","Nbl1"
"600","Fibroblast","LPIN3","ENSMUSG00000027412","ENSG00000132793","LPIN3","Lpin3"
"601","Fibroblast","CHRD","ENSMUSG00000006958","ENSG00000090539","CHRD","Chrd"
"602","Fibroblast","SPON2","ENSMUSG00000037379","ENSG00000159674","SPON2","Spon2"
"603","Fibroblast","CDC14A","ENSMUSG00000033502","ENSG00000079335","CDC14A","Cdc14a"
"604","Fibroblast","ITPKC","ENSMUSG00000003752","ENSG00000086544","ITPKC","Itpkc"
"606","Fibroblast","MCC","ENSMUSG00000071856","ENSG00000171444","MCC","Mcc"
"609","Fibroblast","RGS22","ENSMUSG00000037627","ENSG00000132554","RGS22","Rgs22"
"610","Fibroblast","PRRX2","ENSMUSG00000039476","ENSG00000167157","PRRX2","Prrx2"
"611","Fibroblast","PCOLCE2","ENSMUSG00000015354","ENSG00000163710","PCOLCE2","Pcolce2"
"612","Fibroblast","TASP1","ENSMUSG00000039033","ENSG00000089123","TASP1","Tasp1"
"613","Fibroblast","HDAC7","ENSMUSG00000022475","ENSG00000061273","HDAC7","Hdac7"
"614","Fibroblast","IGF1R","ENSMUSG00000005533","ENSG00000140443","IGF1R","Igf1r"
"615","Fibroblast","ASIP","ENSMUSG00000027596","ENSG00000101440","ASIP","a"
"617","Fibroblast","OGT","ENSMUSG00000034160","ENSG00000147162","OGT","Ogt"
"618","Fibroblast","PCDH18","ENSMUSG00000037892","ENSG00000189184","PCDH18","Pcdh18"
"619","Fibroblast","NEO1","ENSMUSG00000032340","ENSG00000067141","NEO1","Neo1"
"620","Fibroblast","TRAM2","ENSMUSG00000041779","ENSG00000065308","TRAM2","Tram2"
"621","Fibroblast","GREB1L","ENSMUSG00000042942","ENSG00000141449","GREB1L","Greb1l"
"622","Fibroblast","OSBPL5","ENSMUSG00000037606","ENSG00000021762","OSBPL5","Osbpl5"
"623","Fibroblast","KCNB1","ENSMUSG00000050556","ENSG00000158445","KCNB1","Kcnb1"
"624","Fibroblast","AHNAK","ENSMUSG00000069833","ENSG00000124942","AHNAK","Ahnak"
"625","Fibroblast","MTUS1","ENSMUSG00000045636","ENSG00000129422","MTUS1","Mtus1"
"626","Fibroblast","BCR","ENSMUSG00000009681","ENSG00000186716","BCR","Bcr"
"627","Fibroblast","MYL9","ENSMUSG00000067818","ENSG00000101335","MYL9","Myl9"
"628","Fibroblast","CEBPD","ENSMUSG00000071637","ENSG00000221869","CEBPD","Cebpd"
"629","Fibroblast","PRKAA2","ENSMUSG00000028518","ENSG00000162409","PRKAA2","Prkaa2"
"633","Fibroblast","AFAP1","ENSMUSG00000029094","ENSG00000196526","AFAP1","Afap1"
