"","gs","gene","Gene.stable.ID","Gene.stable.ID.1","HGNC.symbol","mouse"
"280","Calca+Bmpr1b","ISG15","ENSMUSG00000035692","ENSG00000187608","ISG15","Isg15"
"281","Calca+Bmpr1b","ANXA4","ENSMUSG00000029994","ENSG00000196975","ANXA4","Anxa4"
"282","Calca+Bmpr1b","SLC25A1","ENSMUSG00000003528","ENSG00000100075","SLC25A1","Slc25a1"
"283","Calca+Bmpr1b","SPRED1","ENSMUSG00000027351","ENSG00000166068","SPRED1","Spred1"
"284","Calca+Bmpr1b","SOD1","ENSMUSG00000022982","ENSG00000142168","SOD1","Sod1"
"285","Calca+Bmpr1b","NUPR1","ENSMUSG00000030717","ENSG00000176046","NUPR1","Nupr1"
"286","Calca+Bmpr1b","KCNS3","ENSMUSG00000043673","ENSG00000170745","KCNS3","Kcns3"
"288","Calca+Bmpr1b","GAPDH","ENSMUSG00000057666","ENSG00000111640","GAPDH","Gapdh"
"289","Calca+Bmpr1b","PFKM","ENSMUSG00000033065","ENSG00000152556","PFKM","Pfkm"
"290","Calca+Bmpr1b","HEBP2","ENSMUSG00000019853","ENSG00000051620","HEBP2","Hebp2"
"291","Calca+Bmpr1b","PCDH9","ENSMUSG00000055421","ENSG00000184226","PCDH9","Pcdh9"
"292","Calca+Bmpr1b","ENTPD7","ENSMUSG00000025192","ENSG00000198018","ENTPD7","Entpd7"
"293","Calca+Bmpr1b","VASH2","ENSMUSG00000037568","ENSG00000143494","VASH2","Vash2"
"294","Calca+Bmpr1b","VASN","ENSMUSG00000039646","ENSG00000168140","VASN","Vasn"
"296","Calca+Bmpr1b","PIP5K1B","ENSMUSG00000024867","ENSG00000107242","PIP5K1B","Pip5k1b"
"297","Calca+Bmpr1b","SORCS3","ENSMUSG00000063434","ENSG00000156395","SORCS3","Sorcs3"
"298","Calca+Bmpr1b","PSMB8","ENSMUSG00000024338","ENSG00000204264","PSMB8","Psmb8"
"299","Calca+Bmpr1b","TTC9B","ENSMUSG00000007944","ENSG00000174521","TTC9B","Ttc9b"
"302","Calca+Bmpr1b","NYAP2","ENSMUSG00000054976","ENSG00000144460","NYAP2","Nyap2"
"303","Calca+Bmpr1b","DCTN3","ENSMUSG00000028447","ENSG00000137100","DCTN3","Dctn3"
"304","Calca+Bmpr1b","PARVA","ENSMUSG00000030770","ENSG00000197702","PARVA","Parva"
"305","Calca+Bmpr1b","PLOD2","ENSMUSG00000032374","ENSG00000152952","PLOD2","Plod2"
"306","Calca+Bmpr1b","CDH20","ENSMUSG00000050840","ENSG00000101542","CDH20","Cdh20"
"307","Calca+Bmpr1b","LCP1","ENSMUSG00000021998","ENSG00000136167","LCP1","Lcp1"
"308","Calca+Bmpr1b","LARP6","ENSMUSG00000034839","ENSG00000166173","LARP6","Larp6"
"309","Calca+Bmpr1b","CPM","ENSMUSG00000020183","ENSG00000135678","CPM","Cpm"
"311","Calca+Bmpr1b","SOCS4","ENSMUSG00000048379","ENSG00000180008","SOCS4","Socs4"
"314","Calca+Bmpr1b","BEX4","ENSMUSG00000047844","ENSG00000102409","BEX4","Bex4"
"315","Calca+Bmpr1b","NABP1","ENSMUSG00000026107","ENSG00000173559","NABP1","Nabp1"
"316","Calca+Bmpr1b","SLC8A2","ENSMUSG00000030376","ENSG00000118160","SLC8A2","Slc8a2"
"317","Calca+Bmpr1b","CHGA","ENSMUSG00000021194","ENSG00000100604","CHGA","Chga"
"319","Calca+Bmpr1b","SLK","ENSMUSG00000025060","ENSG00000065613","SLK","Slk"
"320","Calca+Bmpr1b","COX5A","ENSMUSG00000000088","ENSG00000178741","COX5A","Cox5a"
"321","Calca+Bmpr1b","GYG1","ENSMUSG00000019528","ENSG00000163754","GYG1","Gyg"
"322","Calca+Bmpr1b","MALT1","ENSMUSG00000032688","ENSG00000172175","MALT1","Malt1"
"323","Calca+Bmpr1b","GALNT7","ENSMUSG00000031608","ENSG00000109586","GALNT7","Galnt7"
"324","Calca+Bmpr1b","CPA6","ENSMUSG00000042501","ENSG00000165078","CPA6","Cpa6"
"325","Calca+Bmpr1b","S100A16","ENSMUSG00000074457","ENSG00000188643","S100A16","S100a16"
"326","Calca+Bmpr1b","UNC119","ENSMUSG00000002058","ENSG00000109103","UNC119","Unc119"
"327","Calca+Bmpr1b","CACNA1E","ENSMUSG00000004110","ENSG00000198216","CACNA1E","Cacna1e"
"328","Calca+Bmpr1b","IKZF2","ENSMUSG00000025997","ENSG00000030419","IKZF2","Ikzf2"
"329","Calca+Bmpr1b","KITLG","ENSMUSG00000019966","ENSG00000049130","KITLG","Kitl"
"330","Calca+Bmpr1b","BTN2A2","ENSMUSG00000053216","ENSG00000124508","BTN2A2","Btn2a2"
"331","Calca+Bmpr1b","SDC3","ENSMUSG00000025743","ENSG00000162512","SDC3","Sdc3"
"332","Calca+Bmpr1b","HOXB2","ENSMUSG00000075588","ENSG00000173917","HOXB2","Hoxb2"
"333","Calca+Bmpr1b","NFIX","ENSMUSG00000001911","ENSG00000008441","NFIX","Nfix"
"334","Calca+Bmpr1b","ATP6V1F","ENSMUSG00000004285","ENSG00000128524","ATP6V1F","Atp6v1f"
"335","Calca+Bmpr1b","KCNH3","ENSMUSG00000037579","ENSG00000135519","KCNH3","Kcnh3"
"336","Calca+Bmpr1b","TRPM8","ENSMUSG00000036251","ENSG00000144481","TRPM8","Trpm8"
"337","Calca+Bmpr1b","SLC25A28","ENSMUSG00000040414","ENSG00000155287","SLC25A28","Slc25a28"
"338","Calca+Bmpr1b","CADM1","ENSMUSG00000032076","ENSG00000182985","CADM1","Cadm1"
"339","Calca+Bmpr1b","METTL24","ENSMUSG00000045555","ENSG00000053328","METTL24","Mettl24"
"341","Calca+Bmpr1b","RDH12","ENSMUSG00000021123","ENSG00000139988","RDH12","Rdh12"
"342","Calca+Bmpr1b","TMEM176A","ENSMUSG00000023367","ENSG00000002933","TMEM176A","Tmem176a"
"343","Calca+Bmpr1b","WNT7B","ENSMUSG00000022382","ENSG00000188064","WNT7B","Wnt7b"
"344","Calca+Bmpr1b","ESYT1","ENSMUSG00000025366","ENSG00000139641","ESYT1","Esyt1"
"346","Calca+Bmpr1b","NDUFA12","ENSMUSG00000020022","ENSG00000184752","NDUFA12","Ndufa12"
"348","Calca+Bmpr1b","THEMIS2","ENSMUSG00000037731","ENSG00000130775","THEMIS2","Themis2"
"349","Calca+Bmpr1b","ASPHD2","ENSMUSG00000029348","ENSG00000128203","ASPHD2","Asphd2"
"350","Calca+Bmpr1b","CHN2","ENSMUSG00000004633","ENSG00000106069","CHN2","Chn2"
"351","Calca+Bmpr1b","HOXB7","ENSMUSG00000038721","ENSG00000260027","HOXB7","Hoxb7"
"352","Calca+Bmpr1b","POMP","ENSMUSG00000029649","ENSG00000132963","POMP","Pomp"
"353","Calca+Bmpr1b","ITM2C","ENSMUSG00000026223","ENSG00000135916","ITM2C","Itm2c"
"354","Calca+Bmpr1b","PID1","ENSMUSG00000045658","ENSG00000153823","PID1","Pid1"
"355","Calca+Bmpr1b","NT5C3B","ENSMUSG00000017176","ENSG00000141698","NT5C3B","Nt5c3b"
"356","Calca+Bmpr1b","TPST2","ENSMUSG00000029344","ENSG00000128294","TPST2","Tpst2"
"357","Calca+Bmpr1b","SUCLG1","ENSMUSG00000052738","ENSG00000163541","SUCLG1","Suclg1"
"358","Calca+Bmpr1b","DAD1","ENSMUSG00000022174","ENSG00000129562","DAD1","Dad1"
"360","Calca+Bmpr1b","AKR1A1","ENSMUSG00000028692","ENSG00000117448","AKR1A1","Akr1a1"
"361","Calca+Bmpr1b","AGPAT2","ENSMUSG00000026922","ENSG00000169692","AGPAT2","Agpat2"
"362","Calca+Bmpr1b","DBI","ENSMUSG00000026385","ENSG00000155368","DBI","Dbi"
"363","Calca+Bmpr1b","BAALC","ENSMUSG00000022296","ENSG00000164929","BAALC","Baalc"
"364","Calca+Bmpr1b","TXNL4A","ENSMUSG00000057130","ENSG00000141759","TXNL4A","Txnl4a"
"366","Calca+Bmpr1b","ONECUT1","ENSMUSG00000043013","ENSG00000169856","ONECUT1","Onecut1"
"367","Calca+Bmpr1b","AKR1B1","ENSMUSG00000001642","ENSG00000085662","AKR1B1","Akr1b3"
"369","Calca+Bmpr1b","TESC","ENSMUSG00000029359","ENSG00000088992","TESC","Tesc"
"370","Calca+Bmpr1b","SAT1","ENSMUSG00000025283","ENSG00000130066","SAT1","Sat1"
"371","Calca+Bmpr1b","IGSF9","ENSMUSG00000037995","ENSG00000085552","IGSF9","Igsf9"
"372","Calca+Bmpr1b","CCNA1","ENSMUSG00000027793","ENSG00000133101","CCNA1","Ccna1"
"373","Calca+Bmpr1b","MED31","ENSMUSG00000020801","ENSG00000108590","MED31","Med31"
"375","Calca+Bmpr1b","IRAK2","ENSMUSG00000060477","ENSG00000134070","IRAK2","Irak2"
"376","Calca+Bmpr1b","QPCT","ENSMUSG00000024084","ENSG00000115828","QPCT","Qpct"
"378","Calca+Bmpr1b","ATP5MC3","ENSMUSG00000018770","ENSG00000154518","ATP5MC3","Atp5g3"
"379","Calca+Bmpr1b","IDH3B","ENSMUSG00000027406","ENSG00000101365","IDH3B","Idh3b"
"380","Calca+Bmpr1b","PGAM1","ENSMUSG00000011752","ENSG00000171314","PGAM1","Pgam1"
"381","Calca+Bmpr1b","PGAM4","ENSMUSG00000011752","ENSG00000226784","PGAM4","Pgam1"
"383","Calca+Bmpr1b","SMIM18","ENSMUSG00000094500","ENSG00000253457","SMIM18","Smim18"
"384","Calca+Bmpr1b","SEC11C","ENSMUSG00000024516","ENSG00000166562","SEC11C","Sec11c"
"385","Calca+Bmpr1b","SLC35F4","ENSMUSG00000021852","ENSG00000151812","SLC35F4","Slc35f4"
"386","Calca+Bmpr1b","EPHA8","ENSMUSG00000028661","ENSG00000070886","EPHA8","Epha8"
"387","Calca+Bmpr1b","GAREM2","ENSMUSG00000044576","ENSG00000157833","GAREM2","Garem2"
"388","Calca+Bmpr1b","SPATA20","ENSMUSG00000020867","ENSG00000006282","SPATA20","Spata20"
"389","Calca+Bmpr1b","EBF3","ENSMUSG00000010476","ENSG00000108001","EBF3","Ebf3"
"390","Calca+Bmpr1b","BRK1","ENSMUSG00000033940","ENSG00000254999","BRK1","Brk1"
"391","Calca+Bmpr1b","OMG","ENSMUSG00000049612","ENSG00000126861","OMG","Omg"
"392","Calca+Bmpr1b","ACTN1","ENSMUSG00000015143","ENSG00000072110","ACTN1","Actn1"
"393","Calca+Bmpr1b","MRPL36","ENSMUSG00000021607","ENSG00000171421","MRPL36","Mrpl36"
"394","Calca+Bmpr1b","PCDH19","ENSMUSG00000051323","ENSG00000165194","PCDH19","Pcdh19"
"395","Calca+Bmpr1b","INAFM1","ENSMUSG00000091811","ENSG00000257704","INAFM1","Inafm1"
"396","Calca+Bmpr1b","MRGPRE","ENSMUSG00000048965","ENSG00000184350","MRGPRE","Mrgpre"
"397","Calca+Bmpr1b","SVBP","ENSMUSG00000028643","ENSG00000177868","SVBP","Svbp"
"398","Calca+Bmpr1b","ANKRD46","ENSMUSG00000048307","ENSG00000186106","ANKRD46","Ankrd46"
"399","Calca+Bmpr1b","NDUFS2","ENSMUSG00000013593","ENSG00000158864","NDUFS2","Ndufs2"
"401","Calca+Bmpr1b","OST4","ENSMUSG00000038803","ENSG00000228474","OST4","Ost4"
"403","Calca+Bmpr1b","GDE1","ENSMUSG00000033917","ENSG00000006007","GDE1","Gde1"
"404","Calca+Bmpr1b","RPL36AL","ENSMUSG00000104043","ENSG00000165502","RPL36AL","Gm6525"
"405","Calca+Bmpr1b","AP1S1","ENSMUSG00000004849","ENSG00000106367","AP1S1","Ap1s1"
"406","Calca+Bmpr1b","EXOSC1","ENSMUSG00000034321","ENSG00000171311","EXOSC1","Exosc1"
"408","Calca+Bmpr1b","RPS13","ENSMUSG00000090862","ENSG00000110700","RPS13","Rps13"
"410","Calca+Bmpr1b","SLC30A1","ENSMUSG00000037434","ENSG00000170385","SLC30A1","Slc30a1"
"411","Calca+Bmpr1b","BMPER","ENSMUSG00000031963","ENSG00000164619","BMPER","Bmper"
"412","Calca+Bmpr1b","HOXB5","ENSMUSG00000038700","ENSG00000120075","HOXB5","Hoxb5"
"414","Calca+Bmpr1b","KRT10","ENSMUSG00000019761","ENSG00000186395","KRT10","Krt10"
"415","Calca+Bmpr1b","CFAP74","ENSMUSG00000078490","ENSG00000142609","CFAP74","Cfap74"
"416","Calca+Bmpr1b","ACTR1B","ENSMUSG00000037351","ENSG00000115073","ACTR1B","Actr1b"
"419","Calca+Bmpr1b","TMEM150C","ENSMUSG00000050640","ENSG00000249242","TMEM150C","Tmem150c"
"421","Calca+Bmpr1b","TPH2","ENSMUSG00000006764","ENSG00000139287","TPH2","Tph2"
"422","Calca+Bmpr1b","NTN4","ENSMUSG00000020019","ENSG00000074527","NTN4","Ntn4"
"423","Calca+Bmpr1b","FIGNL2","ENSMUSG00000095440","ENSG00000261308","FIGNL2","Fignl2"
"424","Calca+Bmpr1b","RPA2","ENSMUSG00000028884","ENSG00000117748","RPA2","Rpa2"
"425","Calca+Bmpr1b","SH3D19","ENSMUSG00000028082","ENSG00000109686","SH3D19","Sh3d19"
"426","Calca+Bmpr1b","RPS27L","ENSMUSG00000036781","ENSG00000185088","RPS27L","Rps27l"
"427","Calca+Bmpr1b","POLR2K","ENSMUSG00000045996","ENSG00000147669","POLR2K","Polr2k"
"429","Calca+Bmpr1b","PARD3B","ENSMUSG00000052062","ENSG00000116117","PARD3B","Pard3b"
"430","Calca+Bmpr1b","PSMB1","ENSMUSG00000014769","ENSG00000008018","PSMB1","Psmb1"
"431","Calca+Bmpr1b","SH2D2A","ENSMUSG00000028071","ENSG00000027869","SH2D2A","Sh2d2a"
"432","Calca+Bmpr1b","NGB","ENSMUSG00000021032","ENSG00000165553","NGB","Ngb"
"433","Mrgprd","OSMR","ENSMUSG00000022146","ENSG00000145623","OSMR","Osmr"
"434","Mrgprd","ADAMTS3","ENSMUSG00000043635","ENSG00000156140","ADAMTS3","Adamts3"
"435","Mrgprd","GFRA2","ENSMUSG00000022103","ENSG00000168546","GFRA2","Gfra2"
"437","Mrgprd","CPNE5","ENSMUSG00000024008","ENSG00000124772","CPNE5","Cpne5"
"438","Mrgprd","PTGDR","ENSMUSG00000071489","ENSG00000168229","PTGDR","Ptgdr"
"440","Mrgprd","LYPD6B","ENSMUSG00000026765","ENSG00000150556","LYPD6B","Lypd6b"
"441","Mrgprd","PITPNC1","ENSMUSG00000040430","ENSG00000154217","PITPNC1","Pitpnc1"
"443","Mrgprd","TMEM45B","ENSMUSG00000041737","ENSG00000151715","TMEM45B","Tmem45b"
"445","Mrgprd","SCN11A","ENSMUSG00000034115","ENSG00000168356","SCN11A","Scn11a"
"446","Mrgprd","TRPM6","ENSMUSG00000024727","ENSG00000119121","TRPM6","Trpm6"
"447","Mrgprd","UNC5D","ENSMUSG00000063626","ENSG00000156687","UNC5D","Unc5d"
"450","Mrgprd","PAQR5","ENSMUSG00000032278","ENSG00000137819","PAQR5","Paqr5"
"451","Mrgprd","FSTL1","ENSMUSG00000022816","ENSG00000163430","FSTL1","Fstl1"
"452","Mrgprd","PLCB3","ENSMUSG00000024960","ENSG00000149782","PLCB3","Plcb3"
"453","Mrgprd","TIMELESS","ENSMUSG00000039994","ENSG00000111602","TIMELESS","Timeless"
"454","Mrgprd","COL6A6","ENSMUSG00000043719","ENSG00000206384","COL6A6","Col6a6"
"455","Mrgprd","LDB2","ENSMUSG00000039706","ENSG00000169744","LDB2","Ldb2"
"456","Mrgprd","CDH1","ENSMUSG00000000303","ENSG00000039068","CDH1","Cdh1"
"457","Mrgprd","DAPK1","ENSMUSG00000021559","ENSG00000196730","DAPK1","Dapk1"
"458","Mrgprd","MYO1B","ENSMUSG00000018417","ENSG00000128641","MYO1B","Myo1b"
"459","Mrgprd","COLEC10","ENSMUSG00000038591","ENSG00000184374","COLEC10","Colec10"
"461","Mrgprd","RERGL","ENSMUSG00000092164","ENSG00000111404","RERGL","Rergl"
"462","Mrgprd","FXYD6","ENSMUSG00000066705","ENSG00000137726","FXYD6","Fxyd6"
"463","Mrgprd","PLCZ1","ENSMUSG00000030230","ENSG00000139151","PLCZ1","Plcz1"
"464","Mrgprd","CDH8","ENSMUSG00000036510","ENSG00000150394","CDH8","Cdh8"
"465","Mrgprd","SNCAIP","ENSMUSG00000024534","ENSG00000064692","SNCAIP","Sncaip"
"467","Mrgprd","ANXA3","ENSMUSG00000029484","ENSG00000138772","ANXA3","Anxa3"
"468","Mrgprd","FNDC5","ENSMUSG00000001334","ENSG00000160097","FNDC5","Fndc5"
"469","Mrgprd","EDNRA","ENSMUSG00000031616","ENSG00000151617","EDNRA","Ednra"
"470","Mrgprd","KCNN2","ENSMUSG00000054477","ENSG00000080709","KCNN2","Kcnn2"
"471","Mrgprd","SAMD3","ENSMUSG00000051354","ENSG00000164483","SAMD3","Samd3"
"473","Mrgprd","TRPC3","ENSMUSG00000027716","ENSG00000138741","TRPC3","Trpc3"
"475","Mrgprd","UNC13C","ENSMUSG00000062151","ENSG00000137766","UNC13C","Unc13c"
"477","Mrgprd","GABRG3","ENSMUSG00000055026","ENSG00000182256","GABRG3","Gabrg3"
"478","Mrgprd","SPHKAP","ENSMUSG00000026163","ENSG00000153820","SPHKAP","Sphkap"
"479","Mrgprd","KCNIP4","ENSMUSG00000029088","ENSG00000185774","KCNIP4","Kcnip4"
"480","Mrgprd","SAMD12","ENSMUSG00000058656","ENSG00000177570","SAMD12","Samd12"
"481","Mrgprd","DENND2A","ENSMUSG00000038456","ENSG00000146966","DENND2A","Dennd2a"
"483","Mrgprd","BNC2","ENSMUSG00000028487","ENSG00000173068","BNC2","Bnc2"
"486","Mrgprd","HRH1","ENSMUSG00000053004","ENSG00000196639","HRH1","Hrh1"
"487","Mrgprd","RASSF6","ENSMUSG00000029370","ENSG00000169435","RASSF6","Rassf6"
"488","Mrgprd","KCNG3","ENSMUSG00000045053","ENSG00000171126","KCNG3","Kcng3"
"489","Mrgprd","GFRA1","ENSMUSG00000025089","ENSG00000151892","GFRA1","Gfra1"
"490","Mrgprd","PRDM8","ENSMUSG00000035456","ENSG00000152784","PRDM8","Prdm8"
"492","Mrgprd","IL31RA","ENSMUSG00000050377","ENSG00000164509","IL31RA","Il31ra"
"494","Mrgprd","MPZL2","ENSMUSG00000032092","ENSG00000149573","MPZL2","Mpzl2"
"495","Mrgprd","HS6ST2","ENSMUSG00000062184","ENSG00000171004","HS6ST2","Hs6st2"
"496","Mrgprd","NPPB","ENSMUSG00000029019","ENSG00000120937","NPPB","Nppb"
"497","Mrgprd","CADM2","ENSMUSG00000064115","ENSG00000175161","CADM2","Cadm2"
"499","Mrgprd","GRIK1","ENSMUSG00000022935","ENSG00000171189","GRIK1","Grik1"
"500","Mrgprd","CEMIP","ENSMUSG00000052353","ENSG00000103888","CEMIP","Cemip"
"501","Mrgprd","TAC3","ENSMUSG00000025400","ENSG00000166863","TAC3","Tac2"
"502","Mrgprd","ARHGAP18","ENSMUSG00000039031","ENSG00000146376","ARHGAP18","Arhgap18"
"504","Mrgprd","GRK3","ENSMUSG00000042249","ENSG00000100077","GRK3","Grk3"
"506","Mrgprd","ZNF804B","ENSMUSG00000092094","ENSG00000182348","ZNF804B","Zfp804b"
"507","Mrgprd","KIF23","ENSMUSG00000032254","ENSG00000137807","KIF23","Kif23"
"508","Mrgprd","PELI1","ENSMUSG00000020134","ENSG00000197329","PELI1","Peli1"
"509","Mrgprd","SDK2","ENSMUSG00000041592","ENSG00000069188","SDK2","Sdk2"
"510","Mrgprd","NPAS2","ENSMUSG00000026077","ENSG00000170485","NPAS2","Npas2"
"511","Mrgprd","ARHGAP6","ENSMUSG00000031355","ENSG00000047648","ARHGAP6","Arhgap6"
"512","Mrgprd","CDH11","ENSMUSG00000031673","ENSG00000140937","CDH11","Cdh11"
"513","Mrgprd","KCNK18","ENSMUSG00000040901","ENSG00000186795","KCNK18","Kcnk18"
"514","Mrgprd","PKNOX2","ENSMUSG00000035934","ENSG00000165495","PKNOX2","Pknox2"
"516","Mrgprd","EPHA6","ENSMUSG00000055540","ENSG00000080224","EPHA6","Epha6"
"517","Mrgprd","VSTM2B","ENSMUSG00000039257","ENSG00000187135","VSTM2B","Vstm2b"
"518","Mrgprd","SGCD","ENSMUSG00000020354","ENSG00000170624","SGCD","Sgcd"
"520","Mrgprd","SDK1","ENSMUSG00000039683","ENSG00000146555","SDK1","Sdk1"
"521","Mrgprd","TBC1D1","ENSMUSG00000029174","ENSG00000065882","TBC1D1","Tbc1d1"
"522","Mrgprd","CA10","ENSMUSG00000056158","ENSG00000154975","CA10","Car10"
"523","Mrgprd","HS3ST3B1","ENSMUSG00000070407","ENSG00000125430","HS3ST3B1","Hs3st3b1"
"524","Mrgprd","PTPRR","ENSMUSG00000020151","ENSG00000153233","PTPRR","Ptprr"
"525","Mrgprd","RGS4","ENSMUSG00000038530","ENSG00000117152","RGS4","Rgs4"
"527","Mrgprd","VWC2","ENSMUSG00000050830","ENSG00000188730","VWC2","Vwc2"
"528","Mrgprd","GUCY1A2","ENSMUSG00000041624","ENSG00000152402","GUCY1A2","Gucy1a2"
"529","Mrgprd","PPM1J","ENSMUSG00000002228","ENSG00000155367","PPM1J","Ppm1j"
"530","Mrgprd","FRAS1","ENSMUSG00000034687","ENSG00000138759","FRAS1","Fras1"
"531","Mrgprd","IGSF3","ENSMUSG00000042035","ENSG00000143061","IGSF3","Igsf3"
"532","Mrgprd","LMNTD2","ENSMUSG00000025500","ENSG00000185522","LMNTD2","Lmntd2"
"533","Mrgprd","RAMP3","ENSMUSG00000041046","ENSG00000122679","RAMP3","Ramp3"
"534","Mrgprd","PDE4C","ENSMUSG00000031842","ENSG00000105650","PDE4C","Pde4c"
"535","Mrgprd","CD55","ENSMUSG00000026399","ENSG00000196352","CD55","Cd55"
"536","Mrgprd","ATP8A1","ENSMUSG00000037685","ENSG00000124406","ATP8A1","Atp8a1"
"537","Mrgprd","CPNE4","ENSMUSG00000032564","ENSG00000196353","CPNE4","Cpne4"
"541","Mrgprd","KCNH6","ENSMUSG00000001901","ENSG00000173826","KCNH6","Kcnh6"
"542","Mrgprd","RUNX1","ENSMUSG00000022952","ENSG00000159216","RUNX1","Runx1"
"544","Mrgprd","PTPRM","ENSMUSG00000033278","ENSG00000173482","PTPRM","Ptprm"
"545","Mrgprd","GRM7","ENSMUSG00000056755","ENSG00000196277","GRM7","Grm7"
"547","Mrgprd","UGT8","ENSMUSG00000032854","ENSG00000174607","UGT8","Ugt8a"
"548","Mrgprd","SYNPR","ENSMUSG00000056296","ENSG00000163630","SYNPR","Synpr"
"549","Mrgprd","KCNT1","ENSMUSG00000058740","ENSG00000107147","KCNT1","Kcnt1"
"550","Mrgprd","ANTXR2","ENSMUSG00000029338","ENSG00000163297","ANTXR2","Antxr2"
"551","Mrgprd","AFF3","ENSMUSG00000037138","ENSG00000144218","AFF3","Aff3"
"552","Mrgprd","KCNMA1","ENSMUSG00000063142","ENSG00000156113","KCNMA1","Kcnma1"
"555","Mrgprd","GABRB3","ENSMUSG00000033676","ENSG00000166206","GABRB3","Gabrb3"
"556","Mrgprd","ANO3","ENSMUSG00000074968","ENSG00000134343","ANO3","Ano3"
"557","Mrgprd","BBS9","ENSMUSG00000035919","ENSG00000122507","BBS9","Bbs9"
"558","Mrgprd","IL17RE","ENSMUSG00000043088","ENSG00000163701","IL17RE","Il17re"
"559","Mrgprd","MGAM","ENSMUSG00000068587","ENSG00000257335","MGAM","Mgam"
"560","Mrgprd","IGFN1","ENSMUSG00000051985","ENSG00000163395","IGFN1","Igfn1"
"561","Mrgprd","HSD17B13","ENSMUSG00000034528","ENSG00000170509","HSD17B13","Hsd17b13"
"562","Mrgprd","PDCD4","ENSMUSG00000024975","ENSG00000150593","PDCD4","Pdcd4"
"564","Mrgprd","NRCAM","ENSMUSG00000020598","ENSG00000091129","NRCAM","Nrcam"
"566","Mrgprd","TMEM233","ENSMUSG00000079278","ENSG00000224982","TMEM233","Tmem233"
"567","Mrgprd","THBD","ENSMUSG00000074743","ENSG00000178726","THBD","Thbd"
"568","Mrgprd","KCNH1","ENSMUSG00000058248","ENSG00000143473","KCNH1","Kcnh1"
"569","Mrgprd","SYT7","ENSMUSG00000024743","ENSG00000011347","SYT7","Syt7"
"570","Mrgprd","DGKI","ENSMUSG00000038665","ENSG00000157680","DGKI","Dgki"
"572","Mrgprd","NCALD","ENSMUSG00000051359","ENSG00000104490","NCALD","Ncald"
"573","Mrgprd","LIFR","ENSMUSG00000054263","ENSG00000113594","LIFR","Lifr"
"575","Mrgprd","PTPRB","ENSMUSG00000020154","ENSG00000127329","PTPRB","Ptprb"
"576","Mrgprd","AK5","ENSMUSG00000039058","ENSG00000154027","AK5","Ak5"
"577","Mrgprd","MAMLD1","ENSMUSG00000059401","ENSG00000013619","MAMLD1","Mamld1"
"579","Mrgprd","ZFHX3","ENSMUSG00000038872","ENSG00000140836","ZFHX3","Zfhx3"
"580","Mrgprd","SERINC5","ENSMUSG00000021703","ENSG00000164300","SERINC5","Serinc5"
"581","Mrgprd","KCTD16","ENSMUSG00000051401","ENSG00000183775","KCTD16","Kctd16"
"582","Mrgprd","OSBPL3","ENSMUSG00000029822","ENSG00000070882","OSBPL3","Osbpl3"
"583","Mrgprd","TRARG1","ENSMUSG00000046275","ENSG00000184811","TRARG1","Trarg1"
"584","Mrgprd","CNTNAP4","ENSMUSG00000031772","ENSG00000152910","CNTNAP4","Cntnap4"
"585","Mrgprd","KLF5","ENSMUSG00000005148","ENSG00000102554","KLF5","Klf5"
"587","Mrgprd","OLFM3","ENSMUSG00000027965","ENSG00000118733","OLFM3","Olfm3"
"588","Mrgprd","ST6GALNAC5","ENSMUSG00000039037","ENSG00000117069","ST6GALNAC5","St6galnac5"
"590","Mrgprd","LGI1","ENSMUSG00000067242","ENSG00000108231","LGI1","Lgi1"
"591","Mrgprd","EHBP1","ENSMUSG00000042302","ENSG00000115504","EHBP1","Ehbp1"
"592","Mrgprd","RASSF7","ENSMUSG00000038618","ENSG00000099849","RASSF7","Rassf7"
"593","Mrgprd","SCGB3A1","ENSMUSG00000064057","ENSG00000161055","SCGB3A1","Scgb3a1"
"594","Mrgprd","XYLT2","ENSMUSG00000020868","ENSG00000015532","XYLT2","Xylt2"
"596","Mrgprd","MYO1A","ENSMUSG00000025401","ENSG00000166866","MYO1A","Myo1a"
"597","Mrgprd","PLA2R1","ENSMUSG00000054580","ENSG00000153246","PLA2R1","Pla2r1"
"598","Mrgprd","TMEM200A","ENSMUSG00000049420","ENSG00000164484","TMEM200A","Tmem200a"
"599","Mrgprd","ID4","ENSMUSG00000021379","ENSG00000172201","ID4","Id4"
"600","Mrgprd","SOHLH1","ENSMUSG00000059625","ENSG00000165643","SOHLH1","Sohlh1"
"602","Mrgprd","PEAK1","ENSMUSG00000074305","ENSG00000173517","PEAK1","Peak1"
"603","Mrgprd","CCDC6","ENSMUSG00000048701","ENSG00000108091","CCDC6","Ccdc6"
"604","Mrgprd","PATJ","ENSMUSG00000061859","ENSG00000132849","PATJ","Patj"
"605","Mrgprd","DYRK2","ENSMUSG00000028630","ENSG00000127334","DYRK2","Dyrk2"
"606","Mrgprd","SLC22A3","ENSMUSG00000023828","ENSG00000146477","SLC22A3","Slc22a3"
"607","Mrgprd","RAI14","ENSMUSG00000022246","ENSG00000039560","RAI14","Rai14"
"608","Mrgprd","SEMA3G","ENSMUSG00000021904","ENSG00000010319","SEMA3G","Sema3g"
"609","Mrgprd","ARHGAP31","ENSMUSG00000022799","ENSG00000031081","ARHGAP31","Arhgap31"
"610","Mrgprd","HTR3A","ENSMUSG00000032269","ENSG00000166736","HTR3A","Htr3a"
